2026-03-13 17:41:50 | LLMService | INFO | Primary LLM Provider: GEMINI
2026-03-13 20:14:23 | LLMService | DEBUG | [LLM] Type synonyms for 'drink': ['drink', 'beverage', 'liquid', 'refreshment', 'potion', 'brew']
2026-03-13 20:16:13 | LLMService | INFO | synthesize calling model: gemini-3-flash-preview
2026-03-13 20:16:16 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:16:18 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve information about cultural events, festival schedules, and organizational affiliations.
2026-03-13 20:16:21 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'firm']
2026-03-13 20:16:22 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'movie', 'motion picture', 'cinema', 'feature', 'flick']
2026-03-13 20:16:34 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:16:37 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve publication details, subscription information, and literary content related to the mentioned entity.
2026-03-13 20:16:38 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'firm']
2026-03-13 20:17:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:17:41 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve organizational partnerships, event sponsorships, and institutional affiliations between the entities mentioned.
2026-03-13 20:17:43 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'firm']
2026-03-13 20:18:33 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:18:36 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve organizational partnerships, event sponsorships, and institutional affiliations between the entities mentioned.
2026-03-13 20:18:38 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'firm']
2026-03-13 20:18:40 | LLMService | INFO | synthesize calling model: gemini-3-flash-preview
2026-03-13 20:18:42 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:18:44 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve geographical locations and administrative jurisdictions for the entity mentioned.
2026-03-13 20:18:46 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'venue', 'site', 'destination', 'region']
2026-03-13 20:19:22 | LLMService | INFO | synthesize calling model: gemini-3-flash-preview
2026-03-13 20:19:24 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:19:27 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information regarding professional roles, corporate affiliations, and business sectors for the person mentioned.
2026-03-13 20:19:28 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'firm']
2026-03-13 20:19:30 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'figure', 'character', 'soul']
2026-03-13 20:19:33 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:19:36 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve technical documentation and product catalogs for the company or brand mentioned.
2026-03-13 20:21:03 | LLMService | INFO | synthesize calling model: gemini-3-flash-preview
2026-03-13 20:21:05 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:21:08 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information and professional specializations for the individuals mentioned.
2026-03-13 20:22:29 | LLMService | INFO | synthesize calling model: gemini-3-flash-preview
2026-03-13 20:22:31 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:22:34 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve diplomatic appointments, official residences, and administrative location data for the specified entities.
2026-03-13 20:22:36 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'venue', 'site', 'destination', 'region']
2026-03-13 20:24:05 | LLMService | INFO | synthesize calling model: gemini-3-flash-preview
2026-03-13 20:24:07 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-03-13 20:24:10 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve geographical classifications and administrative hierarchy levels for the locations mentioned.
2026-03-13 20:24:12 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'venue', 'site', 'destination', 'region']
2026-03-13 20:24:17 | LLMService | INFO | synthesize calling model: gemini-3-flash-preview
