2026-03-25 05:55:53 | SimilarityScript | INFO | [Gate1] 'crack a smile' → 1 candidate(s): ['crack a smile...and more!']
2026-03-25 07:08:13 | SimilarityScript | INFO | [Gate3 PASS] 'university of richmond' <-> 'university of richmond spiders basketball' cosine=0.854
2026-03-25 07:08:15 | SimilarityScript | INFO |   [CREATED] IS_PARENT_INSTITUTION: 'university of richmond' <-> 'university of richmond spiders basketball' (confidence=1.00)
2026-03-25 07:08:15 | SimilarityScript | INFO | [Gate1] 'university of richmond spiders' → 2 candidate(s): ['university of richmond', 'university of richmond spiders basketball']
2026-03-25 07:08:15 | SimilarityScript | INFO | [Skip] 'university of richmond spiders' <-> 'university of richmond spiders basketball' already linked
2026-03-25 07:08:15 | SimilarityScript | INFO | [Gate1] 'university of richmond spiders basketball' → 2 candidate(s): ['university of richmond spiders', 'university of richmond']
2026-03-25 07:08:15 | SimilarityScript | INFO | [Gate1] 'university of southern california' → 1 candidate(s): ["university of southern california's medical school"]
2026-03-25 07:08:15 | SimilarityScript | INFO | [Gate3 PASS] 'university of southern california' <-> 'university of southern california's medical school' cosine=0.834
2026-03-25 07:08:17 | SimilarityScript | INFO |   [CREATED] IS_PARENT_INSTITUTION: 'university of southern california' <-> 'university of southern california's medical school' (confidence=1.00)
2026-03-25 07:08:17 | SimilarityScript | INFO | [Gate1] 'university of southern california's medical school' → 2 candidate(s): ['medical school', 'university of southern california']
2026-03-25 07:08:17 | SimilarityScript | INFO | [Gate1] 'university of wisconsin' → 2 candidate(s): ['university of wisconsin-madison', "university of wisconsin's digital library"]
2026-03-25 07:08:17 | SimilarityScript | INFO | [Gate3 PASS] 'university of wisconsin' <-> 'university of wisconsin-madison' cosine=0.563
2026-03-25 07:08:19 | SimilarityScript | INFO |   [CREATED] IS_PARENT_INSTITUTION: 'university of wisconsin' <-> 'university of wisconsin-madison' (confidence=1.00)
2026-03-25 07:08:19 | SimilarityScript | INFO | [Gate3 PASS] 'university of wisconsin' <-> 'university of wisconsin's digital library' cosine=0.868
2026-03-25 07:08:21 | SimilarityScript | INFO |   [CREATED] IS_PARENT_ORGANIZATION: 'university of wisconsin' <-> 'university of wisconsin's digital library' (confidence=1.00)
2026-03-25 07:08:21 | SimilarityScript | INFO | [Gate1] 'university of wisconsin's digital library' → 1 candidate(s): ['university of wisconsin']
2026-03-25 07:08:21 | SimilarityScript | INFO | [Gate1] 'university of wisconsin-madison' → 1 candidate(s): ['university of wisconsin']
2026-03-25 07:08:21 | SimilarityScript | INFO | [Gate1] 'us diplomatic mission to somalia' → 1 candidate(s): ['diplomatic mission']
2026-03-25 07:08:21 | SimilarityScript | INFO | [Gate1] 'usa basketball' → 2 candidate(s): ['usa basketball women’s national team', 'usa basketball world university games team']
2026-03-25 07:08:21 | SimilarityScript | INFO | [Gate3 PASS] 'usa basketball' <-> 'usa basketball women’s national team' cosine=0.838
2026-03-25 07:08:23 | SimilarityScript | INFO |   [CREATED] IS_PARENT_ORGANIZATION: 'usa basketball' <-> 'usa basketball women’s national team' (confidence=1.00)
2026-03-25 07:08:23 | SimilarityScript | INFO | [Gate3 PASS] 'usa basketball' <-> 'usa basketball world university games team' cosine=0.706
2026-03-25 07:08:24 | SimilarityScript | INFO |   [CREATED] IS_PARENT_ORGANIZATION: 'usa basketball' <-> 'usa basketball world university games team' (confidence=1.00)
2026-03-25 07:08:24 | SimilarityScript | INFO | [Gate1] 'usa basketball women’s national team' → 1 candidate(s): ['usa basketball']
2026-03-25 07:08:24 | SimilarityScript | INFO | [Gate1] 'usa basketball world university games team' → 1 candidate(s): ['usa basketball']
2026-03-25 07:08:25 | SimilarityScript | INFO | [Gate1] 'walt disney' → 3 candidate(s): ['walt disney productions', 'walt disney studios motion pictures', 'walt disney records']
2026-03-25 07:08:25 | SimilarityScript | INFO | [Gate3 PASS] 'walt disney' <-> 'walt disney productions' cosine=0.565
2026-03-25 07:08:26 | SimilarityScript | INFO |   [CREATED] IS_FOUNDER: 'walt disney' <-> 'walt disney productions' (confidence=1.00)
2026-03-25 07:08:26 | SimilarityScript | INFO | [Gate3 FAIL] 'walt disney' <-> 'walt disney studios motion pictures' cosine=0.500 (threshold 0.5)
2026-03-25 07:08:26 | SimilarityScript | INFO | [Gate3 FAIL] 'walt disney' <-> 'walt disney records' cosine=0.482 (threshold 0.5)
2026-03-25 07:08:26 | SimilarityScript | INFO | [Gate1] 'walt disney productions' → 1 candidate(s): ['walt disney']
2026-03-25 07:08:27 | SimilarityScript | INFO | [Gate1] 'walt disney records' → 1 candidate(s): ['walt disney']
2026-03-25 07:08:27 | SimilarityScript | INFO | [Gate1] 'walt disney studios motion pictures' → 1 candidate(s): ['walt disney']
2026-03-25 07:08:27 | SimilarityScript | INFO | [Gate1] 'warner bros.' → 1 candidate(s): ['warner bros. animation']
2026-03-25 07:08:27 | SimilarityScript | INFO | [Gate3 PASS] 'warner bros.' <-> 'warner bros. animation' cosine=0.737
2026-03-25 07:08:28 | SimilarityScript | INFO |   [CREATED] IS_PARENT_ORGANIZATION: 'warner bros.' <-> 'warner bros. animation' (confidence=1.00)
2026-03-25 07:08:28 | SimilarityScript | INFO | [Gate1] 'warner bros. animation' → 1 candidate(s): ['warner bros.']
2026-03-25 07:08:28 | SimilarityScript | INFO | [Gate1] 'westminster school' → 2 candidate(s): ['westminster school (adelaide)', 'westminster school (london)']
2026-03-25 07:08:28 | SimilarityScript | INFO | [Skip] 'westminster school' <-> 'westminster school (adelaide)' already linked
2026-03-25 07:08:28 | SimilarityScript | INFO | [Gate3 PASS] 'westminster school' <-> 'westminster school (london)' cosine=0.706
2026-03-25 07:08:30 | SimilarityScript | INFO | [Gate4 FAIL] 'westminster school' <-> 'westminster school (london)' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:30 | SimilarityScript | INFO | [Gate1] 'westminster school (adelaide)' → 1 candidate(s): ['westminster school']
2026-03-25 07:08:30 | SimilarityScript | INFO | [Gate1] 'westminster school (london)' → 1 candidate(s): ['westminster school']
2026-03-25 07:08:30 | SimilarityScript | INFO | [Gate1] 'white armed forces of south russia' → 1 candidate(s): ['armed forces']
2026-03-25 07:08:30 | SimilarityScript | INFO | [Gate1] 'white house' → 2 candidate(s): ['medical unit of the white house', 'clinton white house']
2026-03-25 07:08:30 | SimilarityScript | INFO | [Gate1] 'wigan athletic' → 2 candidate(s): ['wigan athletic f.c.', 'wigan athletic fc']
2026-03-25 07:08:30 | SimilarityScript | INFO | [Gate3 PASS] 'wigan athletic' <-> 'wigan athletic f.c.' cosine=0.725
2026-03-25 07:08:32 | SimilarityScript | INFO |   [CREATED] IS_SAME_ENTITY: 'wigan athletic' <-> 'wigan athletic f.c.' (confidence=1.00)
2026-03-25 07:08:32 | SimilarityScript | INFO | [Gate3 PASS] 'wigan athletic' <-> 'wigan athletic fc' cosine=0.626
2026-03-25 07:08:33 | SimilarityScript | INFO | [Gate4 FAIL] 'wigan athletic' <-> 'wigan athletic fc' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:33 | SimilarityScript | INFO | [Gate1] 'wigan athletic f.c.' → 1 candidate(s): ['wigan athletic']
2026-03-25 07:08:34 | SimilarityScript | INFO | [Gate1] 'wigan athletic fc' → 1 candidate(s): ['wigan athletic']
2026-03-25 07:08:34 | SimilarityScript | INFO | [Gate1] 'women's national basketball association' → 1 candidate(s): ['national basketball association']
2026-03-25 07:08:34 | SimilarityScript | INFO | [Gate1] 'world boxing association' → 1 candidate(s): ['world boxing association (wba)']
2026-03-25 07:08:34 | SimilarityScript | INFO | [Skip] 'world boxing association' <-> 'world boxing association (wba)' already linked
2026-03-25 07:08:34 | SimilarityScript | INFO | [Gate1] 'world boxing association (wba)' → 1 candidate(s): ['world boxing association']
2026-03-25 07:08:34 | SimilarityScript | INFO | [Gate1] 'world boxing council' → 1 candidate(s): ['world boxing council (wbc)']
2026-03-25 07:08:34 | SimilarityScript | INFO | [Skip] 'world boxing council' <-> 'world boxing council (wbc)' already linked
2026-03-25 07:08:34 | SimilarityScript | INFO | [Gate1] 'world boxing council (wbc)' → 1 candidate(s): ['world boxing council']
2026-03-25 07:08:34 | SimilarityScript | INFO | [Gate1] 'world boxing organization' → 1 candidate(s): ['world boxing organization (wbo)']
2026-03-25 07:08:34 | SimilarityScript | INFO | [Gate3 PASS] 'world boxing organization' <-> 'world boxing organization (wbo)' cosine=0.776
2026-03-25 07:08:35 | SimilarityScript | INFO |   [CREATED] IS_SYNONYM: 'world boxing organization' <-> 'world boxing organization (wbo)' (confidence=1.00)
2026-03-25 07:08:35 | SimilarityScript | INFO | [Gate1] 'world boxing organization (wbo)' → 1 candidate(s): ['world boxing organization']
2026-03-25 07:08:35 | SimilarityScript | INFO | [Gate1] 'world surf league' → 1 candidate(s): ["world surf league men's championship tour"]
2026-03-25 07:08:35 | SimilarityScript | INFO | [Gate3 PASS] 'world surf league' <-> 'world surf league men's championship tour' cosine=0.770
2026-03-25 07:08:37 | SimilarityScript | INFO |   [CREATED] IS_ORGANIZING_BODY: 'world surf league' <-> 'world surf league men's championship tour' (confidence=1.00)
2026-03-25 07:08:37 | SimilarityScript | INFO | [Gate1] 'world surf league men's championship tour' → 1 candidate(s): ['world surf league']
2026-03-25 07:08:37 | SimilarityScript | INFO | [Gate1] 'yugoslav air force' → 1 candidate(s): ['air force']
2026-03-25 07:08:38 | SimilarityScript | INFO | [Gate1] '550-seat centennial ice arena' → 1 candidate(s): ['centennial ice arena']
2026-03-25 07:08:38 | SimilarityScript | INFO | [Skip] '550-seat centennial ice arena' <-> 'centennial ice arena' already linked
2026-03-25 07:08:38 | SimilarityScript | INFO | [Gate1] 'binghamton, new york' → 1 candidate(s): ['new york']
2026-03-25 07:08:38 | SimilarityScript | INFO | [Gate3 PASS] 'binghamton, new york' <-> 'new york' cosine=0.530
2026-03-25 07:08:40 | SimilarityScript | INFO |   [CREATED] IS_CITY: 'binghamton, new york' <-> 'new york' (confidence=1.00)
2026-03-25 07:08:40 | SimilarityScript | INFO | [Gate1] 'brown state fishing lake' → 2 candidate(s): ['brown state fishing lake and wildlife area', 'fishing lake']
2026-03-25 07:08:40 | SimilarityScript | INFO | [Skip] 'brown state fishing lake' <-> 'brown state fishing lake and wildlife area' already linked
2026-03-25 07:08:40 | SimilarityScript | INFO | [Gate3 PASS] 'brown state fishing lake' <-> 'fishing lake' cosine=0.580
2026-03-25 07:08:42 | SimilarityScript | INFO | [Gate4 FAIL] 'brown state fishing lake' <-> 'fishing lake' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:42 | SimilarityScript | INFO | [Gate1] 'brown state fishing lake and wildlife area' → 2 candidate(s): ['brown state fishing lake', 'fishing lake']
2026-03-25 07:08:42 | SimilarityScript | INFO | [Gate3 PASS] 'brown state fishing lake and wildlife area' <-> 'fishing lake' cosine=0.575
2026-03-25 07:08:43 | SimilarityScript | INFO | [Gate4 FAIL] 'brown state fishing lake and wildlife area' <-> 'fishing lake' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:44 | SimilarityScript | INFO | [Gate1] 'carlstadt, new jersey' → 1 candidate(s): ['new jersey']
2026-03-25 07:08:44 | SimilarityScript | INFO | [Gate3 FAIL] 'carlstadt, new jersey' <-> 'new jersey' cosine=0.481 (threshold 0.5)
2026-03-25 07:08:44 | SimilarityScript | INFO | [Gate1] 'centennial ice arena' → 1 candidate(s): ['550-seat centennial ice arena']
2026-03-25 07:08:44 | SimilarityScript | INFO | [Gate1] 'commanda lake' → 1 candidate(s): ['commanda lake road']
2026-03-25 07:08:44 | SimilarityScript | INFO | [Gate3 PASS] 'commanda lake' <-> 'commanda lake road' cosine=0.583
2026-03-25 07:08:45 | SimilarityScript | INFO |   [CREATED] IS_GEOGRAPHIC_LANDMARK: 'commanda lake' <-> 'commanda lake road' (confidence=0.90)
2026-03-25 07:08:45 | SimilarityScript | INFO | [Gate1] 'commanda lake road' → 1 candidate(s): ['commanda lake']
2026-03-25 07:08:46 | SimilarityScript | INFO | [Gate1] 'el alamein' → 1 candidate(s): ['el alamein war cemetery']
2026-03-25 07:08:46 | SimilarityScript | INFO | [Skip] 'el alamein' <-> 'el alamein war cemetery' already linked
2026-03-25 07:08:46 | SimilarityScript | INFO | [Gate1] 'el alamein war cemetery' → 1 candidate(s): ['el alamein']
2026-03-25 07:08:46 | SimilarityScript | INFO | [Gate1] 'far east' → 1 candidate(s): ['far eastern siberia']
2026-03-25 07:08:46 | SimilarityScript | INFO | [Gate3 FAIL] 'far east' <-> 'far eastern siberia' cosine=0.303 (threshold 0.5)
2026-03-25 07:08:46 | SimilarityScript | INFO | [Gate1] 'far eastern siberia' → 1 candidate(s): ['far east']
2026-03-25 07:08:46 | SimilarityScript | INFO | [Gate1] 'fishing lake' → 7 candidate(s): ['lower fishing lake', 'upper fishing lake', 'brown state fishing lake', 'brown state fishing lake and wildlife area', 'shawnee state fishing lake', 'osage state fishing lake', 'neosho state fishing lake']
2026-03-25 07:08:46 | SimilarityScript | INFO | [Gate3 PASS] 'fishing lake' <-> 'lower fishing lake' cosine=0.680
2026-03-25 07:08:48 | SimilarityScript | INFO | [Gate4 FAIL] 'fishing lake' <-> 'lower fishing lake' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:48 | SimilarityScript | INFO | [Gate3 PASS] 'fishing lake' <-> 'upper fishing lake' cosine=0.645
2026-03-25 07:08:49 | SimilarityScript | INFO | [Gate4 FAIL] 'fishing lake' <-> 'upper fishing lake' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:49 | SimilarityScript | INFO | [Gate3 PASS] 'fishing lake' <-> 'shawnee state fishing lake' cosine=0.611
2026-03-25 07:08:51 | SimilarityScript | INFO | [Gate4 FAIL] 'fishing lake' <-> 'shawnee state fishing lake' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:51 | SimilarityScript | INFO | [Gate3 PASS] 'fishing lake' <-> 'osage state fishing lake' cosine=0.701
2026-03-25 07:08:53 | SimilarityScript | INFO | [Gate4 FAIL] 'fishing lake' <-> 'osage state fishing lake' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:53 | SimilarityScript | INFO | [Gate3 PASS] 'fishing lake' <-> 'neosho state fishing lake' cosine=0.545
2026-03-25 07:08:54 | SimilarityScript | INFO | [Gate4 FAIL] 'fishing lake' <-> 'neosho state fishing lake' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:55 | SimilarityScript | INFO | [Gate1] 'kansas city, missouri' → 1 candidate(s): ['north kansas city, missouri']
2026-03-25 07:08:55 | SimilarityScript | INFO | [Gate3 PASS] 'kansas city, missouri' <-> 'north kansas city, missouri' cosine=0.676
2026-03-25 07:08:57 | SimilarityScript | INFO | [Gate4 FAIL] 'kansas city, missouri' <-> 'north kansas city, missouri' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:57 | SimilarityScript | INFO | [Gate1] 'las vegas' → 3 candidate(s): ['las vegas strip', 'las vegas valley', 'las vegas motor speedway']
2026-03-25 07:08:57 | SimilarityScript | INFO | [Gate3 PASS] 'las vegas' <-> 'las vegas strip' cosine=0.694
2026-03-25 07:08:59 | SimilarityScript | INFO | [Gate4 FAIL] 'las vegas' <-> 'las vegas strip' same=False confidence=0.00 rel_type=''
2026-03-25 07:08:59 | SimilarityScript | INFO | [Gate3 PASS] 'las vegas' <-> 'las vegas valley' cosine=0.567
2026-03-25 07:09:01 | SimilarityScript | INFO |   [CREATED] IS_MAJOR_CITY_WITHIN: 'las vegas' <-> 'las vegas valley' (confidence=1.00)
2026-03-25 07:09:01 | SimilarityScript | INFO | [Gate3 PASS] 'las vegas' <-> 'las vegas motor speedway' cosine=0.516
2026-03-25 07:09:03 | SimilarityScript | INFO |   [CREATED] IS_GEOGRAPHIC_LOCATION: 'las vegas' <-> 'las vegas motor speedway' (confidence=1.00)
2026-03-25 07:09:03 | SimilarityScript | INFO | [Gate1] 'las vegas motor speedway' → 1 candidate(s): ['las vegas']
2026-03-25 07:09:03 | SimilarityScript | INFO | [Gate1] 'las vegas strip' → 1 candidate(s): ['las vegas']
2026-03-25 07:09:03 | SimilarityScript | INFO | [Gate1] 'las vegas valley' → 1 candidate(s): ['las vegas']
2026-03-25 07:09:03 | SimilarityScript | INFO | [Gate1] 'long lake (new york)' → 1 candidate(s): ['new york']
2026-03-25 07:09:03 | SimilarityScript | INFO | [Gate3 FAIL] 'long lake (new york)' <-> 'new york' cosine=0.404 (threshold 0.5)
2026-03-25 07:09:03 | SimilarityScript | INFO | [Gate1] 'lower fishing lake' → 1 candidate(s): ['fishing lake']
2026-03-25 07:09:03 | SimilarityScript | INFO | [Gate1] 'm&t bank stadium' → 1 candidate(s): ['m&t bank stadium parking lot']
2026-03-25 07:09:03 | SimilarityScript | INFO | [Gate3 PASS] 'm&t bank stadium' <-> 'm&t bank stadium parking lot' cosine=0.955
2026-03-25 07:09:05 | SimilarityScript | INFO |   [CREATED] IS_PARENT_FACILITY: 'm&t bank stadium' <-> 'm&t bank stadium parking lot' (confidence=1.00)
2026-03-25 07:09:05 | SimilarityScript | INFO | [Gate1] 'm&t bank stadium parking lot' → 1 candidate(s): ['m&t bank stadium']
2026-03-25 07:09:05 | SimilarityScript | INFO | [Gate1] 'mountains of northern japan' → 1 candidate(s): ['northern japan']
2026-03-25 07:09:05 | SimilarityScript | INFO | [Gate3 PASS] 'mountains of northern japan' <-> 'northern japan' cosine=0.864
2026-03-25 07:09:07 | SimilarityScript | INFO |   [CREATED] IS_GEOGRAPHICAL_SUBSET: 'mountains of northern japan' <-> 'northern japan' (confidence=0.90)
2026-03-25 07:09:07 | SimilarityScript | INFO | [Gate1] 'neosho state fishing lake' → 1 candidate(s): ['fishing lake']
2026-03-25 07:09:07 | SimilarityScript | INFO | [Gate1] 'new guinea' → 4 candidate(s): ['territories of papua and new guinea', 'western new guinea', 'papua new guinea', 'territory of new guinea']
2026-03-25 07:09:07 | SimilarityScript | INFO | [Gate3 PASS] 'new guinea' <-> 'territories of papua and new guinea' cosine=0.523
2026-03-25 07:09:09 | SimilarityScript | INFO |   [CREATED] IS_GEOGRAPHIC_COMPONENT: 'new guinea' <-> 'territories of papua and new guinea' (confidence=0.90)
2026-03-25 07:09:09 | SimilarityScript | INFO | [Gate3 PASS] 'new guinea' <-> 'western new guinea' cosine=0.824
2026-03-25 07:09:10 | SimilarityScript | INFO |   [CREATED] IS_BROADER_GEOGRAPHIC_REGION: 'new guinea' <-> 'western new guinea' (confidence=1.00)
2026-03-25 07:09:10 | SimilarityScript | INFO | [Gate3 PASS] 'new guinea' <-> 'papua new guinea' cosine=0.553
2026-03-25 07:09:12 | SimilarityScript | INFO |   [CREATED] IS_GEOGRAPHIC_COMPONENT: 'new guinea' <-> 'papua new guinea' (confidence=1.00)
2026-03-25 07:09:12 | SimilarityScript | INFO | [Gate3 PASS] 'new guinea' <-> 'territory of new guinea' cosine=0.572
2026-03-25 07:09:13 | SimilarityScript | INFO |   [CREATED] IS_GEOGRAPHIC_COMPONENT: 'new guinea' <-> 'territory of new guinea' (confidence=0.80)
2026-03-25 07:09:13 | SimilarityScript | INFO | [Gate1] 'new jersey' → 1 candidate(s): ['carlstadt, new jersey']
2026-03-25 07:09:14 | SimilarityScript | INFO | [Gate1] 'new york' → 6 candidate(s): ['long lake (new york)', 'state of new york', 'purchase, new york', 'new york city', 'binghamton, new york', 'new york metropolitan area']
2026-03-25 07:09:14 | SimilarityScript | INFO | [Gate3 FAIL] 'new york' <-> 'state of new york' cosine=0.468 (threshold 0.5)
2026-03-25 07:09:14 | SimilarityScript | INFO | [Gate3 FAIL] 'new york' <-> 'purchase, new york' cosine=0.493 (threshold 0.5)
2026-03-25 07:09:14 | SimilarityScript | INFO | [Gate3 PASS] 'new york' <-> 'new york city' cosine=0.707
2026-03-25 07:09:15 | SimilarityScript | INFO |   [CREATED] IS_CONTAINING_STATE: 'new york' <-> 'new york city' (confidence=1.00)
2026-03-25 07:09:15 | SimilarityScript | INFO | [Gate3 FAIL] 'new york' <-> 'new york metropolitan area' cosine=0.474 (threshold 0.5)
2026-03-25 07:09:15 | SimilarityScript | INFO | [Gate1] 'new york city' → 1 candidate(s): ['new york']
2026-03-25 07:09:15 | SimilarityScript | INFO | [Gate1] 'new york metropolitan area' → 1 candidate(s): ['new york']
2026-03-25 07:09:15 | SimilarityScript | INFO | [Gate1] 'north kansas city, missouri' → 1 candidate(s): ['kansas city, missouri']
2026-03-25 07:09:15 | SimilarityScript | INFO | [Gate1] 'northeastern united states' → 1 candidate(s): ['united states']
2026-03-25 07:09:15 | SimilarityScript | INFO | [Gate3 FAIL] 'northeastern united states' <-> 'united states' cosine=0.364 (threshold 0.5)
2026-03-25 07:09:15 | SimilarityScript | INFO | [Gate1] 'northern japan' → 1 candidate(s): ['mountains of northern japan']
2026-03-25 07:09:16 | SimilarityScript | INFO | [Gate1] 'osage state fishing lake' → 1 candidate(s): ['fishing lake']
2026-03-25 07:09:16 | SimilarityScript | INFO | [Gate1] 'pacific theater' → 1 candidate(s): ['south west pacific theater']
2026-03-25 07:09:16 | SimilarityScript | INFO | [Gate3 PASS] 'pacific theater' <-> 'south west pacific theater' cosine=0.557
2026-03-25 07:09:18 | SimilarityScript | INFO |   [CREATED] IS_BROADER_GEOGRAPHIC_CONTEXT: 'pacific theater' <-> 'south west pacific theater' (confidence=0.90)
2026-03-25 07:09:18 | SimilarityScript | INFO | [Gate1] 'papua new guinea' → 1 candidate(s): ['new guinea']
2026-03-25 07:09:18 | SimilarityScript | INFO | [Gate1] 'purchase, new york' → 1 candidate(s): ['new york']
2026-03-25 07:09:18 | SimilarityScript | INFO | [Gate1] 'san antonio' → 1 candidate(s): ['san antonio, texas']
2026-03-25 07:09:18 | SimilarityScript | INFO | [Gate3 FAIL] 'san antonio' <-> 'san antonio, texas' cosine=0.497 (threshold 0.5)
2026-03-25 07:09:18 | SimilarityScript | INFO | [Gate1] 'san antonio, texas' → 1 candidate(s): ['san antonio']
2026-03-25 07:09:18 | SimilarityScript | INFO | [Gate1] 'scott's run' → 1 candidate(s): ["scott's run nature preserve"]
2026-03-25 07:09:18 | SimilarityScript | INFO | [Gate3 PASS] 'scott's run' <-> 'scott's run nature preserve' cosine=0.622
2026-03-25 07:09:20 | SimilarityScript | INFO |   [CREATED] IS_GEOGRAPHIC_COMPONENT: 'scott's run' <-> 'scott's run nature preserve' (confidence=1.00)
2026-03-25 07:09:20 | SimilarityScript | INFO | [Gate1] 'scott's run nature preserve' → 1 candidate(s): ["scott's run"]
2026-03-25 07:09:20 | SimilarityScript | INFO | [Gate1] 'shawnee state fishing lake' → 1 candidate(s): ['fishing lake']
2026-03-25 07:09:20 | SimilarityScript | INFO | [Gate1] 'south west pacific theater' → 1 candidate(s): ['pacific theater']
2026-03-25 07:09:21 | SimilarityScript | INFO | [Gate1] 'southwestern united states' → 1 candidate(s): ['united states']
2026-03-25 07:09:21 | SimilarityScript | INFO | [Gate3 FAIL] 'southwestern united states' <-> 'united states' cosine=0.314 (threshold 0.5)
2026-03-25 07:09:21 | SimilarityScript | INFO | [Gate1] 'st. louis' → 1 candidate(s): ['st. louis, missouri']
2026-03-25 07:09:21 | SimilarityScript | INFO | [Gate3 PASS] 'st. louis' <-> 'st. louis, missouri' cosine=0.623
2026-03-25 07:09:22 | SimilarityScript | INFO |   [CREATED] IS_GEOGRAPHICAL_ALIAS: 'st. louis' <-> 'st. louis, missouri' (confidence=1.00)
2026-03-25 07:09:22 | SimilarityScript | INFO | [Gate1] 'st. louis, missouri' → 1 candidate(s): ['st. louis']
2026-03-25 07:09:22 | SimilarityScript | INFO | [Gate1] 'state of new york' → 1 candidate(s): ['new york']
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate1] 'territories of papua and new guinea' → 1 candidate(s): ['new guinea']
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate1] 'territory of new guinea' → 1 candidate(s): ['new guinea']
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate1] 'united states' → 4 candidate(s): ['united states west coast', 'united states-mexico border', 'northeastern united states', 'southwestern united states']
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate3 FAIL] 'united states' <-> 'united states west coast' cosine=0.374 (threshold 0.5)
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate3 FAIL] 'united states' <-> 'united states-mexico border' cosine=0.391 (threshold 0.5)
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate1] 'united states west coast' → 1 candidate(s): ['united states']
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate1] 'united states-mexico border' → 1 candidate(s): ['united states']
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate1] 'upper fishing lake' → 1 candidate(s): ['fishing lake']
2026-03-25 07:09:23 | SimilarityScript | INFO | [Gate1] 'western new guinea' → 1 candidate(s): ['new guinea']
2026-03-25 07:09:26 | SimilarityScript | INFO | [Gate1] 'indy lights' → 1 candidate(s): ['indy lights de las americas']
2026-03-25 07:09:26 | SimilarityScript | INFO | [Gate3 PASS] 'indy lights' <-> 'indy lights de las americas' cosine=0.562
2026-03-25 07:09:28 | SimilarityScript | INFO |   [CREATED] IS_HISTORICAL_PREDECESSOR: 'indy lights' <-> 'indy lights de las americas' (confidence=0.80)
2026-03-25 07:09:28 | SimilarityScript | INFO | [Gate1] 'indy lights de las americas' → 1 candidate(s): ['indy lights']
2026-03-25 07:09:28 | SimilarityScript | INFO | [Gate1] 'league cup' → 1 candidate(s): ['trinidad and tobago league cup']
2026-03-25 07:09:28 | SimilarityScript | INFO | [Gate3 PASS] 'league cup' <-> 'trinidad and tobago league cup' cosine=0.529
2026-03-25 07:09:30 | SimilarityScript | INFO | [Gate4 FAIL] 'league cup' <-> 'trinidad and tobago league cup' same=False confidence=0.00 rel_type=''
2026-03-25 07:09:30 | SimilarityScript | INFO | [Gate1] 'meo rip curl pro portugal' → 2 candidate(s): ['rip curl pro portugal', 'rip curl pro']
2026-03-25 07:09:30 | SimilarityScript | INFO | [Skip] 'meo rip curl pro portugal' <-> 'rip curl pro portugal' already linked
2026-03-25 07:09:30 | SimilarityScript | INFO | [Gate3 PASS] 'meo rip curl pro portugal' <-> 'rip curl pro' cosine=0.533
2026-03-25 07:09:32 | SimilarityScript | INFO |   [CREATED] IS_MODERN_ITERATION: 'meo rip curl pro portugal' <-> 'rip curl pro' (confidence=0.80)
2026-03-25 07:09:32 | SimilarityScript | INFO | [Gate1] 'moche rip curl pro portugal' → 2 candidate(s): ['rip curl pro portugal', 'rip curl pro']
2026-03-25 07:09:32 | SimilarityScript | INFO | [Skip] 'moche rip curl pro portugal' <-> 'rip curl pro portugal' already linked
2026-03-25 07:09:32 | SimilarityScript | INFO | [Gate3 PASS] 'moche rip curl pro portugal' <-> 'rip curl pro' cosine=0.505
2026-03-25 07:09:33 | SimilarityScript | INFO | [Gate4 FAIL] 'moche rip curl pro portugal' <-> 'rip curl pro' same=False confidence=0.00 rel_type=''
2026-03-25 07:09:34 | SimilarityScript | INFO | [Gate1] 'rip curl pro' → 4 candidate(s): ['rip curl pro search', 'meo rip curl pro portugal', 'moche rip curl pro portugal', 'rip curl pro portugal']
2026-03-25 07:09:34 | SimilarityScript | INFO | [Gate3 PASS] 'rip curl pro' <-> 'rip curl pro search' cosine=0.666
2026-03-25 07:09:35 | SimilarityScript | INFO | [Gate4 FAIL] 'rip curl pro' <-> 'rip curl pro search' same=False confidence=0.00 rel_type=''
2026-03-25 07:09:36 | SimilarityScript | INFO | [Gate3 PASS] 'rip curl pro' <-> 'rip curl pro portugal' cosine=0.524
2026-03-25 07:09:37 | SimilarityScript | INFO | [Gate4 FAIL] 'rip curl pro' <-> 'rip curl pro portugal' same=False confidence=0.00 rel_type=''
