2026-02-26 21:07:58 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Professional' entities=[Entity(name='Bill Cosby', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stax Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Partee Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Ray Parker, Jr.', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stu Gardner', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.')] concepts=[Concept(name='Album', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby.'), Concept(name='Music', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-27 07:35:27 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Steven K. Galson', 'Amgen', 'Keck Graduate Institute', 'Food and Drug Administration']
2026-02-27 07:35:27 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Public Health']
2026-02-27 07:35:27 | IngestionPipeline | INFO | Standardized Extraction: summary='Steven K. Galson is an American public health physician currently serving as Senior Vice President for Global Regulatory Affairs at Amgen and Professor-at-Large at the Keck Graduate Institute. He previously served as Acting Surgeon General of the United States and Assistant Secretary for Health.' domain='Professional' entities=[Entity(name='Steven K. Galson', type='Person', importance=0.5, isolated_context='Steven K. Galson (born 1956) is an American public health physician. He is currently Senior Vice President for Global Regulatory Affairs at Amgen, the S. California-based innovative global biopharmaceutical company. He is also Professor-at-Large at the Keck Graduate Institute for Applied Life Sciences in Clarmont, California. He is a retired rear admiral in the United States Public Health Service Commissioned Corps and public health administrator who served as the acting Surgeon General of the United States from October 1, 2007 – October 1, 2009. He served concurrently as acting Assistant Secretary for Health from January 22, 2009 to June 25, 2009, and as the Deputy Director and Director of the Center for Drug Evaluation and Research (CDER) at the Food and Drug Administration from 2001 to 2007. As the Acting Surgeon General, he was the commander of the United States Public Health Service Commissioned Corps and, while serving as the Assistant Secretary for Health, was the operational head of the Public Health Service.'), Entity(name='Amgen', type='Organization', importance=0.5, isolated_context='Steven K. Galson (born 1956) is an American public health physician. He is currently Senior Vice President for Global Regulatory Affairs at Amgen, the S. California-based innovative global biopharmaceutical company. He is also Professor-at-Large at the Keck Graduate Institute for Applied Life Sciences in Clarmont, California.'), Entity(name='Keck Graduate Institute', type='Organization', importance=0.5, isolated_context='Steven K. Galson (born 1956) is an American public health physician. He is currently Senior Vice President for Global Regulatory Affairs at Amgen, the S. California-based innovative global biopharmaceutical company. He is also Professor-at-Large at the Keck Graduate Institute for Applied Life Sciences in Clarmont, California.'), Entity(name='Food and Drug Administration', type='Organization', importance=0.5, isolated_context='Steven K. Galson (born 1956) is an American public health physician. He is currently Senior Vice President for Global Regulatory Affairs at Amgen, the S. California-based innovative global biopharmaceutical company. He is also Professor-at-Large at the Keck Graduate Institute for Applied Life Sciences in Clarmont, California. As the Acting Surgeon General, he was the commander of the United States Public Health Service Commissioned Corps and, while serving as the Assistant Secretary for Health, was the operational head of the Public Health Service.')] concepts=[Concept(name='Public Health', definition='', isolated_context='Steven K. Galson (born 1956) is an American public health physician.')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Steven K. Galson', source_type='Person', target_name='Amgen', target_type='Organization', relationship_type='works_with', confidence=0.95, context='Steven K. Galson (born 1956) is an American public health physician. He is currently Senior Vice President for Global Regulatory Affairs at Amgen, the S. California-based innovative global biopharmaceutical company.'), ExtractedRelationship(source_name='Steven K. Galson', source_type='Person', target_name='Keck Graduate Institute', target_type='Organization', relationship_type='works_with', confidence=0.95, context='Steven K. Galson (born 1956) is an American public health physician. He is currently Senior Vice President for Global Regulatory Affairs at Amgen, the S. California-based innovative global biopharmaceutical company. He is also Professor-at-Large at the Keck Graduate Institute for Applied Life Sciences in Clarmont, California.'), ExtractedRelationship(source_name='Steven K. Galson', source_type='Person', target_name='Food and Drug Administration', target_type='Organization', relationship_type='worked_at', confidence=0.95, context='Steven K. Galson (born 1956) is an American public health physician. He is currently Senior Vice President for Global Regulatory Affairs at Amgen, the S. California-based innovative global biopharmaceutical company. He is also Professor-at-Large at the Keck Graduate Institute for Applied Life Sciences in Clarmont, California. As the Acting Surgeon General, he was the commander of the United States Public Health Service Commissioned Corps and, while serving as the Assistant Secretary for Health, was the operational head of the Public Health Service.')] sentiment='Neutral'
2026-02-27 07:35:27 | IngestionPipeline | INFO | Extracted: 4 entities, 1 concepts, 0 references.
2026-02-27 07:35:27 | IngestionPipeline | INFO | Domain: Professional
2026-02-27 07:35:27 | IngestionPipeline | INFO | Note complexity upgraded: 5 entities+concepts extracted
2026-02-27 07:35:27 | IngestionPipeline | INFO | Extraction took: 45.5299s
2026-02-27 07:35:27 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-02-27 07:36:09 | IngestionPipeline | INFO |   [Refiner] 🛠️ Patched Extraction: Added 1 new entities.
2026-02-27 07:36:09 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Steven K_ Galson'
2026-02-27 07:36:14 | IngestionPipeline | INFO | [Ingestion] Creating 3 relationships...
2026-02-27 07:36:14 | IngestionPipeline | INFO | [Relationship] created: (steven k. galson)-[works_with]->(amgen)
2026-02-27 07:36:14 | IngestionPipeline | INFO | [Relationship] created: (steven k. galson)-[works_with]->(keck graduate institute)
2026-02-27 07:36:14 | IngestionPipeline | INFO | [Relationship] created: (steven k. galson)-[worked_at]->(food and drug administration)
2026-02-27 07:36:15 | IngestionPipeline | INFO | [Community] Assigned 6 nodes to 'Academic Knowledge'
2026-02-27 07:36:23 | IngestionPipeline | INFO | [Community] Updated summary and embedding for 'Academic Knowledge'
2026-02-27 07:36:23 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 7ea52fbc-da52-4432-aa46-7f7061a487eb: 'Steven K_ Galson'
2026-02-27 07:36:23 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 7ea52fbc-da52-4432-aa46-7f7061a487eb: 'Professional'
2026-02-27 07:36:23 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 13.7544s
2026-02-27 07:36:23 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:36:23 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:36:54 | IngestionPipeline | INFO |   [Ingestion] Extracted 9 atomic facts for Entity: steven k. galson
2026-02-27 07:36:54 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: steven k. galson
2026-02-27 07:36:55 | IngestionPipeline | INFO |   Summary updated for Entity: steven k. galson (Title: steven k. galson)
2026-02-27 07:36:55 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: steven k. galson (Entity:Person)
2026-02-27 07:36:57 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: keck graduate institute
2026-02-27 07:36:57 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: keck graduate institute
2026-02-27 07:36:58 | IngestionPipeline | INFO |   Summary updated for Entity: keck graduate institute (Title: keck graduate institute)
2026-02-27 07:36:58 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: keck graduate institute (Entity:Organization)
2026-02-27 07:37:02 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Concept: public health
2026-02-27 07:37:02 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Concept: public health
2026-02-27 07:37:02 | IngestionPipeline | INFO |   Summary updated for Concept: public health (Title: public health)
2026-02-27 07:37:02 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: public health (Concept)
2026-02-27 07:37:06 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: food and drug administration
2026-02-27 07:37:06 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: food and drug administration
2026-02-27 07:37:06 | IngestionPipeline | INFO |   Summary updated for Entity: food and drug administration (Title: food and drug administration)
2026-02-27 07:37:06 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: food and drug administration (Entity:Organization)
2026-02-27 07:37:09 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: amgen
2026-02-27 07:37:09 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: amgen
2026-02-27 07:37:10 | IngestionPipeline | INFO |   Summary updated for Entity: amgen (Title: amgen)
2026-02-27 07:37:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: amgen (Entity:Organization)
2026-02-27 07:37:12 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: united states public health service commissioned corps
2026-02-27 07:37:12 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: united states public health service commissioned corps
2026-02-27 07:37:12 | IngestionPipeline | INFO |   Summary updated for Entity: united states public health service commissioned corps (Title: united states public health service commissioned corps)
2026-02-27 07:37:12 | IngestionPipeline | INFO |   [Perf] Summarization took: 48.7301s
2026-02-27 07:37:12 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: united states public health service commissioned corps (Entity:Organization)
2026-02-27 07:37:12 | IngestionPipeline | INFO | [Ingestion] Marked Note 7ea52fbc-da52-4432-aa46-7f7061a487eb as Processed.
2026-02-27 07:37:12 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 150.3783s
2026-02-27 07:37:12 | IngestionPipeline | INFO | [2026-02-27 07:37:12.536408] SUCCESS: Note 7ea52fbc-da52-4432-aa46-7f7061a487eb fully indexed in 150.38s.
2026-02-27 07:37:12 | IngestionPipeline | INFO | [2026-02-27 07:37:12.588652] START: Ingesting Note 426c6571-ce44-45b7-a752-9e1184841c62
2026-02-27 07:37:12 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-27 07:37:12 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-27 07:37:12 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-27 07:37:12 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-27 07:37:37 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name='Kon Kan', type='Organization', importance=0.5, isolated_context='# Kon Kan is a Canadian synthpop project conceived and formed in 1988 by Barry Harris in Toronto, Ontario. Kon Kan were awarded a 1990 Juno for the song "I Beg Your Pardon" and nominated for a 1991 Juno Award for the single "Puss N\' Boots/These Boots Are Made for Walkin".')] concepts=[Concept(name='Synthpop', definition='', isolated_context='# Kon Kan is a Canadian synthpop project conceived and formed in 1988 by Barry Harris in Toronto, Ontario.')] tasks=[] persona_traits=[] references=[ExternalReference(title='I Beg Your Pardon', type='Song', content='', source='Barry Harris', isolated_context='# Kon Kan were awarded a 1990 Juno for the song "I Beg Your Pardon".'), ExternalReference(title="Puss N' Boots/These Boots Are Made for Walkin'", type='Song', content='', source='Barry Harris', isolated_context='# Kon Kan nominated for a 1991 Juno Award for the single "Puss N\' Boots/These Boots Are Made for Walkin".')] relationships=[ExtractedRelationship(source_name='Kon Kan', source_type='Organization', target_name='I Beg Your Pardon', target_type='Song', relationship_type='awards', confidence=0.95, context='# Kon Kan were awarded a 1990 Juno for the song "I Beg Your Pardon".'), ExtractedRelationship(source_name='Kon Kan', source_type='Organization', target_name="Puss N' Boots/These Boots Are Made for Walkin'", target_type='Song', relationship_type='awards', confidence=0.95, context='# Kon Kan nominated for a 1991 Juno Award for the single "Puss N\' Boots/These Boots Are Made for Walkin".')] sentiment='Neutral'
2026-02-27 07:37:37 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Kon Kan']
2026-02-27 07:37:37 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Synthpop']
2026-02-27 07:37:37 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Kon Kan', type='Organization', importance=0.5, isolated_context='# Kon Kan is a Canadian synthpop project conceived and formed in 1988 by Barry Harris in Toronto, Ontario. Kon Kan were awarded a 1990 Juno for the song "I Beg Your Pardon" and nominated for a 1991 Juno Award for the single "Puss N\' Boots/These Boots Are Made for Walkin".')] concepts=[Concept(name='Synthpop', definition='', isolated_context='# Kon Kan is a Canadian synthpop project conceived and formed in 1988 by Barry Harris in Toronto, Ontario.')] tasks=[] persona_traits=[] references=[ExternalReference(title='I Beg Your Pardon', type='Song', content='', source='Barry Harris', isolated_context='# Kon Kan were awarded a 1990 Juno for the song "I Beg Your Pardon".'), ExternalReference(title="Puss N' Boots/These Boots Are Made for Walkin'", type='Song', content='', source='Barry Harris', isolated_context='# Kon Kan nominated for a 1991 Juno Award for the single "Puss N\' Boots/These Boots Are Made for Walkin".')] relationships=[ExtractedRelationship(source_name='Kon Kan', source_type='Organization', target_name='I Beg Your Pardon', target_type='Song', relationship_type='awards', confidence=0.95, context='# Kon Kan were awarded a 1990 Juno for the song "I Beg Your Pardon".'), ExtractedRelationship(source_name='Kon Kan', source_type='Organization', target_name="Puss N' Boots/These Boots Are Made for Walkin'", target_type='Song', relationship_type='awards', confidence=0.95, context='# Kon Kan nominated for a 1991 Juno Award for the single "Puss N\' Boots/These Boots Are Made for Walkin".')] sentiment='Neutral'
2026-02-27 07:37:37 | IngestionPipeline | INFO | Extracted: 1 entities, 1 concepts, 2 references.
2026-02-27 07:37:37 | IngestionPipeline | INFO | Domain: Personal
2026-02-27 07:37:37 | IngestionPipeline | INFO | Extraction took: 25.0808s
2026-02-27 07:37:37 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Kon Kan'
2026-02-27 07:37:40 | IngestionPipeline | INFO | [Ingestion] Creating 2 relationships...
2026-02-27 07:37:40 | IngestionPipeline | INFO | [Relationship] created: (kon kan)-[awards]->(i beg your pardon)
2026-02-27 07:37:40 | IngestionPipeline | INFO | [Relationship] created: (kon kan)-[awards]->(puss n' boots/these boots are made for walkin')
2026-02-27 07:37:40 | IngestionPipeline | INFO | [Community] Assigned 2 nodes to 'Professional Knowledge'
2026-02-27 07:37:48 | IngestionPipeline | INFO | [Community] Updated summary and embedding for 'Professional Knowledge'
2026-02-27 07:37:48 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 426c6571-ce44-45b7-a752-9e1184841c62: 'Kon Kan'
2026-02-27 07:37:48 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 426c6571-ce44-45b7-a752-9e1184841c62: 'Personal'
2026-02-27 07:37:48 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 10.8840s
2026-02-27 07:37:48 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:37:48 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:38:05 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Reference: Puss N' Boots/These Boots Are Made for Walkin'
2026-02-27 07:38:05 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Reference: Puss N' Boots/These Boots Are Made for Walkin'
2026-02-27 07:38:06 | IngestionPipeline | INFO |   Summary updated for Reference: Puss N' Boots/These Boots Are Made for Walkin' (Title: Puss N' Boots/These Boots Are Made for Walkin')
2026-02-27 07:38:06 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: Puss N' Boots/These Boots Are Made for Walkin' (Reference)
2026-02-27 07:38:10 | IngestionPipeline | INFO |   [Ingestion] Extracted 7 atomic facts for Entity: kon kan
2026-02-27 07:38:10 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: kon kan
2026-02-27 07:38:10 | IngestionPipeline | INFO |   Summary updated for Entity: kon kan (Title: kon kan)
2026-02-27 07:38:10 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: kon kan (Entity:Organization)
2026-02-27 07:38:13 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Reference: I Beg Your Pardon
2026-02-27 07:38:13 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Reference: I Beg Your Pardon
2026-02-27 07:38:14 | IngestionPipeline | INFO |   Summary updated for Reference: I Beg Your Pardon (Title: I Beg Your Pardon)
2026-02-27 07:38:14 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: I Beg Your Pardon (Reference)
2026-02-27 07:38:17 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Concept: synthpop
2026-02-27 07:38:17 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: synthpop
2026-02-27 07:38:17 | IngestionPipeline | INFO |   Summary updated for Concept: synthpop (Title: synthpop)
2026-02-27 07:38:17 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: synthpop (Concept)
2026-02-27 07:38:17 | IngestionPipeline | INFO |   [Perf] Summarization took: 29.0138s
2026-02-27 07:38:17 | IngestionPipeline | INFO | [Ingestion] Marked Note 426c6571-ce44-45b7-a752-9e1184841c62 as Processed.
2026-02-27 07:38:17 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 64.9851s
2026-02-27 07:38:17 | IngestionPipeline | INFO | [2026-02-27 07:38:17.611555] SUCCESS: Note 426c6571-ce44-45b7-a752-9e1184841c62 fully indexed in 64.99s.
2026-02-27 07:38:17 | IngestionPipeline | INFO | [2026-02-27 07:38:17.940752] START: Ingesting Note 2aca45a5-5665-41a2-8cd0-02009596fc39
2026-02-27 07:38:17 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-27 07:38:17 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-27 07:38:17 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-27 07:38:17 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-27 07:38:39 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-27 07:38:39 | IngestionPipeline | INFO | Filtered/Renamed Entities: []
2026-02-27 07:38:39 | IngestionPipeline | INFO | Filtered/Renamed Concepts: []
2026-02-27 07:38:39 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-27 07:38:39 | IngestionPipeline | INFO | Extracted: 0 entities, 0 concepts, 0 references.
2026-02-27 07:38:39 | IngestionPipeline | INFO | Domain: Personal
2026-02-27 07:38:39 | IngestionPipeline | INFO | Extraction took: 21.8690s
2026-02-27 07:38:39 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Gerald Ford'
2026-02-27 07:38:43 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 2aca45a5-5665-41a2-8cd0-02009596fc39: 'Gerald Ford'
2026-02-27 07:38:43 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 2aca45a5-5665-41a2-8cd0-02009596fc39: 'Personal'
2026-02-27 07:38:43 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 3.9929s
2026-02-27 07:38:43 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:38:43 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:38:43 | IngestionPipeline | INFO |   [Perf] Summarization took: 0.0001s
2026-02-27 07:38:43 | IngestionPipeline | INFO | [Ingestion] Marked Note 2aca45a5-5665-41a2-8cd0-02009596fc39 as Processed.
2026-02-27 07:38:43 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 25.8654s
2026-02-27 07:38:43 | IngestionPipeline | INFO | [2026-02-27 07:38:43.830352] SUCCESS: Note 2aca45a5-5665-41a2-8cd0-02009596fc39 fully indexed in 25.87s.
2026-02-27 07:38:44 | IngestionPipeline | INFO | [2026-02-27 07:38:44.305473] START: Ingesting Note 9cc82f56-9a65-4c8d-8ad2-361a14753616
2026-02-27 07:38:44 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-27 07:38:44 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-27 07:38:44 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-27 07:38:44 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-27 07:39:17 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Professional' entities=[Entity(name='Robert Caesar Childers', type='Person', importance=0.5, isolated_context='Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary. Childers was the husband of Anna Barton of Ireland. He was the father of Irish nationalist Robert Erskine Childers and grandfather to the fourth President of Ireland.'), Entity(name='Anna Barton', type='Person', importance=0.5, isolated_context='Childers was the husband of Anna Barton of Ireland.'), Entity(name='Robert Erskine Childers', type='Person', importance=0.5, isolated_context='He was the father of Irish nationalist Robert Erskine Childers.'), Entity(name='Erskine Hamilton Childers', type='Person', importance=0.5, isolated_context='and grandfather to the fourth President of Ireland, Erskine Hamilton Childers.')] concepts=[Concept(name='Orientalism', definition='', isolated_context='Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary.'), Concept(name='Pāli', definition='', isolated_context='Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary.'), Concept(name='Irish nationalism', definition='', isolated_context='He was the father of Irish nationalist Robert Erskine Childers.')] tasks=[] persona_traits=[] references=[ExternalReference(title='Pāli-English Dictionary', type='Paper', content='Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary.', source='User', isolated_context='')] relationships=[ExtractedRelationship(source_name='Robert Caesar Childers', source_type='Person', target_name='Anna Barton', target_type='Person', relationship_type='married_to', confidence=0.95, context='Childers was the husband of Anna Barton of Ireland.'), ExtractedRelationship(source_name='Robert Caesar Childers', source_type='Person', target_name='Robert Erskine Childers', target_type='Person', relationship_type='father_of', confidence=0.98, context='He was the father of Irish nationalist Robert Erskine Childers.'), ExtractedRelationship(source_name='Robert Caesar Childers', source_type='Person', target_name='Erskine Hamilton Childers', target_type='Person', relationship_type='grandfather_of', confidence=0.98, context='and grandfather to the fourth President of Ireland, Erskine Hamilton Childers.')] sentiment='Neutral'
2026-02-27 07:39:17 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Robert Caesar Childers', 'Anna Barton', 'Robert Erskine Childers', 'Erskine Hamilton Childers']
2026-02-27 07:39:17 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Orientalism', 'Pāli', 'Irish nationalism']
2026-02-27 07:39:17 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Professional' entities=[Entity(name='Robert Caesar Childers', type='Person', importance=0.5, isolated_context='Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary. Childers was the husband of Anna Barton of Ireland. He was the father of Irish nationalist Robert Erskine Childers and grandfather to the fourth President of Ireland.'), Entity(name='Anna Barton', type='Person', importance=0.5, isolated_context='Childers was the husband of Anna Barton of Ireland.'), Entity(name='Robert Erskine Childers', type='Person', importance=0.5, isolated_context='He was the father of Irish nationalist Robert Erskine Childers.'), Entity(name='Erskine Hamilton Childers', type='Person', importance=0.5, isolated_context='and grandfather to the fourth President of Ireland, Erskine Hamilton Childers.')] concepts=[Concept(name='Orientalism', definition='', isolated_context='Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary.'), Concept(name='Pāli', definition='', isolated_context='Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary.'), Concept(name='Irish nationalism', definition='', isolated_context='He was the father of Irish nationalist Robert Erskine Childers.')] tasks=[] persona_traits=[] references=[ExternalReference(title='Pāli-English Dictionary', type='Paper', content='Robert Caesar Childers (1838 – 25 July 1876) was a British Orientalist scholar, compiler of the first Pāli-English dictionary.', source='User', isolated_context='')] relationships=[ExtractedRelationship(source_name='Robert Caesar Childers', source_type='Person', target_name='Anna Barton', target_type='Person', relationship_type='married_to', confidence=0.95, context='Childers was the husband of Anna Barton of Ireland.'), ExtractedRelationship(source_name='Robert Caesar Childers', source_type='Person', target_name='Robert Erskine Childers', target_type='Person', relationship_type='father_of', confidence=0.98, context='He was the father of Irish nationalist Robert Erskine Childers.'), ExtractedRelationship(source_name='Robert Caesar Childers', source_type='Person', target_name='Erskine Hamilton Childers', target_type='Person', relationship_type='grandfather_of', confidence=0.98, context='and grandfather to the fourth President of Ireland, Erskine Hamilton Childers.')] sentiment='Neutral'
2026-02-27 07:39:17 | IngestionPipeline | INFO | Extracted: 4 entities, 3 concepts, 1 references.
2026-02-27 07:39:17 | IngestionPipeline | INFO | Domain: Professional
2026-02-27 07:39:17 | IngestionPipeline | INFO | Note complexity upgraded: 7 entities+concepts extracted
2026-02-27 07:39:17 | IngestionPipeline | INFO | Extraction took: 32.8781s
2026-02-27 07:39:17 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-02-27 07:39:32 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Robert Caesar Childers'
2026-02-27 07:39:35 | IngestionPipeline | INFO | [Ingestion] Creating 3 relationships...
2026-02-27 07:39:36 | IngestionPipeline | INFO | [Relationship] created: (robert caesar childers)-[married_to]->(anna barton)
2026-02-27 07:39:36 | IngestionPipeline | INFO | [Relationship] created: (robert caesar childers)-[father_of]->(robert erskine childers)
2026-02-27 07:39:36 | IngestionPipeline | INFO | [Relationship] created: (robert caesar childers)-[grandfather_of]->(erskine hamilton childers)
2026-02-27 07:39:36 | IngestionPipeline | INFO | [Community] Assigned 7 nodes to 'Personal Knowledge'
2026-02-27 07:39:44 | IngestionPipeline | INFO | [Community] Updated summary and embedding for 'Personal Knowledge'
2026-02-27 07:39:44 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 9cc82f56-9a65-4c8d-8ad2-361a14753616: 'Robert Caesar Childers'
2026-02-27 07:39:44 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 9cc82f56-9a65-4c8d-8ad2-361a14753616: 'Professional'
2026-02-27 07:39:44 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 11.6362s
2026-02-27 07:39:44 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:39:44 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:40:20 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Concept: orientalism
