2026-02-25 05:27:49 | uvicorn.error | INFO | Started server process [48516]
2026-02-25 11:19:08 | uvicorn.access | INFO | 127.0.0.1:60806 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:19:48 | uvicorn.access | INFO | 127.0.0.1:60857 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:20:21 | uvicorn.access | INFO | 127.0.0.1:60949 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:20:58 | uvicorn.access | INFO | 127.0.0.1:61009 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:21:43 | uvicorn.access | INFO | 127.0.0.1:61091 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:22:08 | uvicorn.access | INFO | 127.0.0.1:61148 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:22:36 | uvicorn.access | INFO | 127.0.0.1:61185 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:23:14 | uvicorn.access | INFO | 127.0.0.1:61235 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:23:39 | uvicorn.access | INFO | 127.0.0.1:61260 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:24:19 | uvicorn.access | INFO | 127.0.0.1:61336 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:25:03 | uvicorn.access | INFO | 127.0.0.1:61399 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:25:27 | uvicorn.access | INFO | 127.0.0.1:61423 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:26:13 | uvicorn.access | INFO | 127.0.0.1:61490 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:26:55 | uvicorn.access | INFO | 127.0.0.1:61541 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:27:41 | uvicorn.access | INFO | 127.0.0.1:61693 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:28:22 | uvicorn.access | INFO | 127.0.0.1:61768 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:29:00 | uvicorn.access | INFO | 127.0.0.1:61805 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:29:37 | uvicorn.access | INFO | 127.0.0.1:61844 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:30:23 | uvicorn.access | INFO | 127.0.0.1:61913 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:31:01 | uvicorn.access | INFO | 127.0.0.1:61966 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:31:28 | uvicorn.access | INFO | 127.0.0.1:62008 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:32:11 | uvicorn.access | INFO | 127.0.0.1:62107 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:32:50 | uvicorn.access | INFO | 127.0.0.1:62165 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:33:23 | uvicorn.access | INFO | 127.0.0.1:62197 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:33:52 | uvicorn.access | INFO | 127.0.0.1:62226 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:34:28 | uvicorn.access | INFO | 127.0.0.1:62315 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:34:53 | uvicorn.access | INFO | 127.0.0.1:62347 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:35:38 | uvicorn.access | INFO | 127.0.0.1:62413 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:36:00 | uvicorn.access | INFO | 127.0.0.1:62460 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:36:25 | uvicorn.access | INFO | 127.0.0.1:62481 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:37:01 | uvicorn.access | INFO | 127.0.0.1:62532 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:37:24 | uvicorn.access | INFO | 127.0.0.1:62552 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:37:51 | uvicorn.access | INFO | 127.0.0.1:62587 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:38:22 | uvicorn.access | INFO | 127.0.0.1:62635 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:38:58 | uvicorn.access | INFO | 127.0.0.1:62725 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:39:38 | uvicorn.access | INFO | 127.0.0.1:62791 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:40:18 | uvicorn.access | INFO | 127.0.0.1:62843 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:40:44 | uvicorn.access | INFO | 127.0.0.1:62866 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:41:16 | uvicorn.access | INFO | 127.0.0.1:62911 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:41:54 | uvicorn.access | INFO | 127.0.0.1:62946 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:42:29 | uvicorn.access | INFO | 127.0.0.1:63012 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:43:25 | uvicorn.access | INFO | 127.0.0.1:63121 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:44:03 | uvicorn.access | INFO | 127.0.0.1:63208 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:44:40 | uvicorn.access | INFO | 127.0.0.1:63247 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:45:14 | uvicorn.access | INFO | 127.0.0.1:63274 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:45:54 | uvicorn.access | INFO | 127.0.0.1:63328 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:46:54 | uvicorn.access | INFO | 127.0.0.1:63397 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:47:30 | uvicorn.access | INFO | 127.0.0.1:63434 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:48:08 | uvicorn.access | INFO | 127.0.0.1:63553 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:48:42 | uvicorn.access | INFO | 127.0.0.1:63608 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:24:21 | uvicorn.error | INFO | Shutting down
2026-02-25 16:24:21 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-25 16:24:21 | uvicorn.error | INFO | Application shutdown complete.
2026-02-25 16:24:21 | uvicorn.error | INFO | Finished server process [76875]
2026-02-25 16:24:34 | uvicorn.error | INFO | Started server process [28455]
2026-02-25 16:24:34 | uvicorn.error | INFO | Waiting for application startup.
2026-02-25 16:24:34 | API | INFO | Application startup: LiveOS Brain API online
2026-02-25 16:24:34 | uvicorn.error | INFO | Application startup complete.
2026-02-25 16:24:42 | uvicorn.access | INFO | 127.0.0.1:59172 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:25:27 | uvicorn.access | INFO | 127.0.0.1:59254 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:26:10 | uvicorn.access | INFO | 127.0.0.1:59396 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:26:52 | uvicorn.access | INFO | 127.0.0.1:59483 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:27:19 | uvicorn.access | INFO | 127.0.0.1:59519 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:27:52 | uvicorn.access | INFO | 127.0.0.1:59614 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:28:24 | uvicorn.access | INFO | 127.0.0.1:59681 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:28:59 | uvicorn.access | INFO | 127.0.0.1:59722 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:29:39 | uvicorn.access | INFO | 127.0.0.1:59817 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:30:07 | uvicorn.access | INFO | 127.0.0.1:59872 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:31:02 | uvicorn.access | INFO | 127.0.0.1:59975 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:31:47 | uvicorn.access | INFO | 127.0.0.1:60046 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:32:25 | uvicorn.access | INFO | 127.0.0.1:60115 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 16:32:25 | uvicorn.error | ERROR | Exception in ASGI application
Traceback (most recent call last):
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/uvicorn/protocols/http/httptools_impl.py", line 416, in run_asgi
    result = await app(  # type: ignore[func-returns-value]
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/uvicorn/middleware/proxy_headers.py", line 60, in __call__
    return await self.app(scope, receive, send)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/applications.py", line 1135, in __call__
    await super().__call__(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/applications.py", line 107, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 186, in __call__
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 164, in __call__
    await self.app(scope, receive, _send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/middleware/asyncexitstack.py", line 18, in __call__
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 716, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 736, in app
    await route.handle(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 290, in handle
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/routing.py", line 115, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/routing.py", line 102, in app
    await response(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/responses.py", line 167, in __call__
    await self.background()
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/background.py", line 36, in __call__
    await task()
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/background.py", line 21, in __call__
    await self.func(*self.args, **self.kwargs)
  File "/Users/joey/Projects/testing/backend/app/workflows/ingestion.py", line 80, in process_note
    raise Exception(f"Ingestion Agent Failed: {final_state['errors']}")
Exception: Ingestion Agent Failed: ["Storage failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_requests_per_model_per_day', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel'}]}]}}"]
2026-02-26 00:31:43 | uvicorn.access | INFO | 127.0.0.1:58025 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 00:31:53 | uvicorn.error | ERROR | Exception in ASGI application
Traceback (most recent call last):
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/uvicorn/protocols/http/httptools_impl.py", line 416, in run_asgi
    result = await app(  # type: ignore[func-returns-value]
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/uvicorn/middleware/proxy_headers.py", line 60, in __call__
    return await self.app(scope, receive, send)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/applications.py", line 1135, in __call__
    await super().__call__(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/applications.py", line 107, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 186, in __call__
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 164, in __call__
    await self.app(scope, receive, _send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/middleware/asyncexitstack.py", line 18, in __call__
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 716, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 736, in app
    await route.handle(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 290, in handle
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/routing.py", line 115, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/routing.py", line 102, in app
    await response(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/responses.py", line 167, in __call__
    await self.background()
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/background.py", line 36, in __call__
    await task()
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/background.py", line 21, in __call__
    await self.func(*self.args, **self.kwargs)
  File "/Users/joey/Projects/testing/backend/app/workflows/ingestion.py", line 80, in process_note
    raise Exception(f"Ingestion Agent Failed: {final_state['errors']}")
Exception: Ingestion Agent Failed: ["Storage failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_requests_per_model_per_day', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel'}]}]}}"]
2026-02-26 05:28:49 | uvicorn.access | INFO | 127.0.0.1:61653 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 05:29:03 | uvicorn.error | ERROR | Exception in ASGI application
Traceback (most recent call last):
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/uvicorn/protocols/http/httptools_impl.py", line 416, in run_asgi
    result = await app(  # type: ignore[func-returns-value]
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/uvicorn/middleware/proxy_headers.py", line 60, in __call__
    return await self.app(scope, receive, send)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/applications.py", line 1135, in __call__
    await super().__call__(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/applications.py", line 107, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 186, in __call__
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 164, in __call__
    await self.app(scope, receive, _send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/middleware/asyncexitstack.py", line 18, in __call__
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 716, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 736, in app
    await route.handle(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 290, in handle
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/routing.py", line 115, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/routing.py", line 102, in app
    await response(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/responses.py", line 167, in __call__
    await self.background()
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/background.py", line 36, in __call__
    await task()
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/background.py", line 21, in __call__
    await self.func(*self.args, **self.kwargs)
  File "/Users/joey/Projects/testing/backend/app/workflows/ingestion.py", line 80, in process_note
    raise Exception(f"Ingestion Agent Failed: {final_state['errors']}")
Exception: Ingestion Agent Failed: ["Storage failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_requests_per_model_per_day', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel'}]}]}}"]
2026-02-26 05:32:35 | uvicorn.access | INFO | 127.0.0.1:61898 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 05:32:36 | uvicorn.error | ERROR | Exception in ASGI application
Traceback (most recent call last):
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/uvicorn/protocols/http/httptools_impl.py", line 416, in run_asgi
    result = await app(  # type: ignore[func-returns-value]
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/uvicorn/middleware/proxy_headers.py", line 60, in __call__
    return await self.app(scope, receive, send)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/applications.py", line 1135, in __call__
    await super().__call__(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/applications.py", line 107, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 186, in __call__
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 164, in __call__
    await self.app(scope, receive, _send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/middleware/exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/middleware/asyncexitstack.py", line 18, in __call__
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 716, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 736, in app
    await route.handle(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/routing.py", line 290, in handle
    await self.app(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/routing.py", line 115, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/fastapi/routing.py", line 102, in app
    await response(scope, receive, send)
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/responses.py", line 167, in __call__
    await self.background()
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/background.py", line 36, in __call__
    await task()
  File "/Users/joey/Projects/LiveOS/backend/venv/lib/python3.11/site-packages/starlette/background.py", line 21, in __call__
    await self.func(*self.args, **self.kwargs)
  File "/Users/joey/Projects/testing/backend/app/workflows/ingestion.py", line 80, in process_note
    raise Exception(f"Ingestion Agent Failed: {final_state['errors']}")
Exception: Ingestion Agent Failed: ["Storage failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_requests_per_model_per_day', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel'}]}]}}"]
2026-02-26 05:34:12 | uvicorn.error | INFO | Shutting down
2026-02-26 05:34:12 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-26 05:34:12 | uvicorn.error | INFO | Application shutdown complete.
2026-02-26 05:34:12 | uvicorn.error | INFO | Finished server process [28455]
2026-02-26 05:34:32 | uvicorn.error | INFO | Started server process [18986]
2026-02-26 05:34:32 | uvicorn.error | INFO | Waiting for application startup.
2026-02-26 05:34:32 | API | INFO | Application startup: LiveOS Brain API online
2026-02-26 05:34:32 | uvicorn.error | INFO | Application startup complete.
2026-02-26 05:34:34 | uvicorn.access | INFO | 127.0.0.1:62010 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 05:35:25 | uvicorn.access | INFO | 127.0.0.1:62123 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 05:36:00 | uvicorn.access | INFO | 127.0.0.1:62218 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 05:36:24 | uvicorn.access | INFO | 127.0.0.1:62246 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-26 05:37:06 | uvicorn.access | INFO | 127.0.0.1:62324 - "POST /api/v1/ingest HTTP/1.1" 200
